Column1,Column2,Column3,label
Eddara Tallhart,ALLIED_WITH,House Tallhart of Torrhen's Square,ALLIED_WITH
Lysa Arryn,ALLIED_WITH,House Baelish of the Fingers,ALLIED_WITH
Desmond Redwyne,ALLIED_WITH,House Redwyne of the Arbor,ALLIED_WITH
Genna Lannister,ALLIED_WITH,House Frey of Riverrun,ALLIED_WITH
Godry Farring,ALLIED_WITH,House Farring,ALLIED_WITH
Symon Santagar,ALLIED_WITH,House Santagar of Spottswood,ALLIED_WITH
Leona Woolfield,ALLIED_WITH,House Woolfield,ALLIED_WITH
Lothor Brune,ALLIED_WITH,House Baelish of Harrenhal,ALLIED_WITH
Groleo,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Ryella Frey,ALLIED_WITH,House Frey of the Crossing,ALLIED_WITH
Tregar,ALLIED_WITH,House Lannister of Casterly Rock,ALLIED_WITH
Drennan,ALLIED_WITH,House Greyjoy of Pyke,ALLIED_WITH
Philip Foote,ALLIED_WITH,House Foote,ALLIED_WITH
Marlon Manderly,ALLIED_WITH,House Manderly of White Harbor,ALLIED_WITH
Daenerys Targaryen,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Urzen,ALLIED_WITH,House Greyjoy of Pyke,ALLIED_WITH
Robett Glover,ALLIED_WITH,House Glover of Deepwood Motte,ALLIED_WITH
Arra Norrey,ALLIED_WITH,House Norrey,ALLIED_WITH
Tya Lannister,ALLIED_WITH,House Lannister of Casterly Rock,ALLIED_WITH
Arryk,ALLIED_WITH,House Tyrell of Highgarden,ALLIED_WITH
Rickard Tyrell,ALLIED_WITH,House Tyrell of Highgarden,ALLIED_WITH
Gawen Wylde,ALLIED_WITH,House Wylde of Rain House,ALLIED_WITH
Ellyn Reyne,ALLIED_WITH,House Lannister of Casterly Rock,ALLIED_WITH
Rhea Royce,ALLIED_WITH,House Royce of Runestone,ALLIED_WITH
Brynden Tully,ALLIED_WITH,House Arryn of the Eyrie,ALLIED_WITH
Jon Snow,ALLIED_WITH,House Stark of Winterfell,ALLIED_WITH
Lucamore Strong,ALLIED_WITH,House Strong of Harrenhal,ALLIED_WITH
Bronn,ALLIED_WITH,House Stokeworth of Stokeworth,ALLIED_WITH
Danelle Lothston,ALLIED_WITH,House Lothston of Harrenhal,ALLIED_WITH
Quentyn Qorgyle,ALLIED_WITH,House Qorgyle of Sandstone,ALLIED_WITH
Cleos Frey,ALLIED_WITH,House Lannister of Casterly Rock,ALLIED_WITH
Russell Merryweather,ALLIED_WITH,House Merryweather of Longtable,ALLIED_WITH
Alan,ALLIED_WITH,House Yew,ALLIED_WITH
Elenei,ALLIED_WITH,House Durrandon,ALLIED_WITH
Richard Horpe,ALLIED_WITH,House Baratheon of Dragonstone,ALLIED_WITH
Wynafrei Whent,ALLIED_WITH,House Whent of Harrenhal,ALLIED_WITH
Monterys Velaryon,ALLIED_WITH,House Velaryon of Driftmark,ALLIED_WITH
Ulf,ALLIED_WITH,House Greyjoy of Pyke,ALLIED_WITH
Patchface,ALLIED_WITH,House Baratheon of Dragonstone,ALLIED_WITH
Vaemond Velaryon,ALLIED_WITH,House Velaryon of Driftmark,ALLIED_WITH
Jeffory Mallister,ALLIED_WITH,House Mallister of Seagard,ALLIED_WITH
Robert Arryn,ALLIED_WITH,House Arryn of the Eyrie,ALLIED_WITH
Elaena Targaryen,ALLIED_WITH,House Manwoody of Kingsgrave,ALLIED_WITH
Bellena Hawick,ALLIED_WITH,House Hawick of Saltpans,ALLIED_WITH
Rolph Spicer,ALLIED_WITH,House Westerling of the Crag,ALLIED_WITH
Donnor Stark,ALLIED_WITH,House Stark of Winterfell,ALLIED_WITH
Cedric Payne,ALLIED_WITH,House Payne,ALLIED_WITH
Will,ALLIED_WITH,House Osgrey of Standfast,ALLIED_WITH
Baelon Targaryen,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Corwyn Corbray,ALLIED_WITH,House Corbray of Heart's Home,ALLIED_WITH
Barthogan Stark,ALLIED_WITH,House Stark of Winterfell,ALLIED_WITH
Tytos Frey,ALLIED_WITH,House Frey of the Crossing,ALLIED_WITH
Matrice,ALLIED_WITH,House Baratheon of Dragonstone,ALLIED_WITH
Michael Mertyns,ALLIED_WITH,House Mertyns of Mistwood,ALLIED_WITH
Ravella Swann,ALLIED_WITH,House Swann of Stonehelm,ALLIED_WITH
Robyn Rhysling,ALLIED_WITH,House Rhysling,ALLIED_WITH
Urek Ironmaker,ALLIED_WITH,House Ironmaker,ALLIED_WITH
Weese,ALLIED_WITH,House Whent of Harrenhal,ALLIED_WITH
Lambert Turnberry,ALLIED_WITH,House Turnberry,ALLIED_WITH
House Harclay,IN_REGION,The North,IN_REGION
House Harlaw of Harridan Hill,IN_REGION,Iron Islands,IN_REGION
House Staedmon of Broad Arch,IN_REGION,The Stormlands,IN_REGION
House Slate of Blackpool,IN_REGION,The North,IN_REGION
House Grell,IN_REGION,The Riverlands,IN_REGION
House Ryswell of the Rills,IN_REGION,The North,IN_REGION
House Stokeworth of Stokeworth,IN_REGION,The Crownlands,IN_REGION
House Wells,IN_REGION,Dorne,IN_REGION
House Broom,IN_REGION,The Westerlands,IN_REGION
House Merlyn of Pebbleton,IN_REGION,Iron Islands,IN_REGION
House Dayne of High Hermitage,IN_REGION,Dorne,IN_REGION
House Footly of Tumbleton,IN_REGION,The Reach,IN_REGION
House Ladybright,IN_REGION,Dorne,IN_REGION
House Flint of Widow's Watch,IN_REGION,The North,IN_REGION
House Sparr of Great Wyk,IN_REGION,Iron Islands,IN_REGION
House Blackmont of Blackmont,IN_REGION,Dorne,IN_REGION
House Varner,IN_REGION,The Reach,IN_REGION
House Greenwood,IN_REGION,The North,IN_REGION
House Connington of Griffin's Roost,IN_REGION,The Stormlands,IN_REGION
House Mullendore of Uplands,IN_REGION,The Reach,IN_REGION
House Blount,IN_REGION,The Crownlands,IN_REGION
House Sloane,IN_REGION,The Reach,IN_REGION
House Harlaw of the Tower of Glimmering,IN_REGION,Iron Islands,IN_REGION
House Paege,IN_REGION,The Riverlands,IN_REGION
House Weaver,IN_REGION,Iron Islands,IN_REGION
House Haigh,IN_REGION,The Riverlands,IN_REGION
House Trant of Gallowsgrey,IN_REGION,The Stormlands,IN_REGION
House Thorne,IN_REGION,The Crownlands,IN_REGION
House Towers of Harrenhal,IN_REGION,The Riverlands,IN_REGION
House Blackmyre,IN_REGION,The Neck,IN_REGION
House Peake of Starpike,IN_REGION,The Reach,IN_REGION
House Pryor of Pebble,IN_REGION,The Vale,IN_REGION
House Massey of Stonedance,IN_REGION,The Crownlands,IN_REGION
House Darkwood,IN_REGION,The Crownlands,IN_REGION
House Mertyns of Mistwood,IN_REGION,The Stormlands,IN_REGION
House Manwoody of Kingsgrave,IN_REGION,Dorne,IN_REGION
House Flint of Flint's Finger,IN_REGION,The North,IN_REGION
House Darklyn of Duskendale,IN_REGION,The Crownlands,IN_REGION
House Tollett of the Grey Glen,IN_REGION,The Vale,IN_REGION
House Melcolm of Old Anchor,IN_REGION,The Vale,IN_REGION
House Byrch,IN_REGION,The Crownlands,IN_REGION
House Forrester,IN_REGION,The North,IN_REGION
House Costayne of Three Towers,IN_REGION,The Reach,IN_REGION
House Vikary,IN_REGION,The Westerlands,IN_REGION
House Edgerton,IN_REGION,The Crownlands,IN_REGION
House Doggett,IN_REGION,The Westerlands,IN_REGION
House Shett of Gulltown,IN_REGION,The Vale,IN_REGION
House Qoherys of Harrenhal,IN_REGION,The Riverlands,IN_REGION
House Bar Emmon of Sharp Point,IN_REGION,The Crownlands,IN_REGION
House Brune of Brownhollow,IN_REGION,The Crownlands,IN_REGION
House Tyrell of Brightwater Keep,IN_REGION,The Reach,IN_REGION
House Chambers,IN_REGION,The Riverlands,IN_REGION
House Westford,IN_REGION,The Westerlands,IN_REGION
House Baratheon of Dragonstone,IN_REGION,The Crownlands,IN_REGION
House Fell of Felwood,IN_REGION,The Stormlands,IN_REGION
House Lydden of Deep Den,IN_REGION,The Westerlands,IN_REGION
House Mooton of Maidenpool,IN_REGION,The Riverlands,IN_REGION
House Sharp,IN_REGION,Iron Islands,IN_REGION
House Musgood,IN_REGION,The Stormlands,IN_REGION
House Lantell,IN_REGION,The Westerlands,IN_REGION
House Hoare of Orkmont,IN_REGION,Iron Islands,IN_REGION
House Staunton of Rook's Rest,IN_REGION,The Crownlands,IN_REGION
House Vaith of the Red Dunes,IN_REGION,Dorne,IN_REGION
House Hastwyck,IN_REGION,The Reach,IN_REGION
House Hull,IN_REGION,Dorne,IN_REGION
House Shermer of Smithyton,IN_REGION,The Reach,IN_REGION
House Egen,IN_REGION,The Vale,IN_REGION
House Blackwood of Raventree Hall,IN_REGION,The Riverlands,IN_REGION
House Arryn of Gulltown,IN_REGION,The Vale,IN_REGION
House Hutcheson,IN_REGION,The Reach,IN_REGION
House Torrent of Littlesister,IN_REGION,The Vale,IN_REGION
House Ashford of Ashford,IN_REGION,The Reach,IN_REGION
House Tawney of Orkmont,IN_REGION,Iron Islands,IN_REGION
House Hasty,IN_REGION,The Stormlands,IN_REGION
House Woolfield,IN_REGION,The North,IN_REGION
House Lorch,IN_REGION,The Westerlands,IN_REGION
House Hardy,IN_REGION,The Crownlands,IN_REGION
House Breakstone,IN_REGION,The Vale,IN_REGION
House Mollen,IN_REGION,The North,IN_REGION
House Buckwell of the Antlers,IN_REGION,The Crownlands,IN_REGION
House Tudbury,IN_REGION,The Stormlands,IN_REGION
House Grimm of Greyshield,IN_REGION,The Reach,IN_REGION
House Norcross,IN_REGION,The Reach,IN_REGION
House Fisher of the Stony Shore,IN_REGION,The North,IN_REGION
House Smallwood of Acorn Hall,IN_REGION,The Riverlands,IN_REGION
House Stane of Driftwood Hall,IN_REGION,The North,IN_REGION
House Appleton of Appleton,IN_REGION,The Reach,IN_REGION
House Serrett of Silverhill,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Toland of Ghost Hill,SWORN_TO,House Nymeros Martell of Sunspear,SWORN_TO
House Wendwater,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Harlton,SWORN_TO,House Tully of Riverrun,SWORN_TO
House Bar Emmon of Sharp Point,SWORN_TO,House Baratheon of Dragonstone,SWORN_TO
House Vance of Wayfarer's Rest,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Blanetree,SWORN_TO,House Tully of Riverrun,SWORN_TO
House Peake of Starpike,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Liddle,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Coldwater of Coldwater Burn,SWORN_TO,House Royce of Runestone,SWORN_TO
House Cargyll,SWORN_TO,House Targaryen of King's Landing,SWORN_TO
House Thorne,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Harroway of Harrenhal,SWORN_TO,House Tully of Riverrun,SWORN_TO
House Paege,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Overton,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Merryweather of Longtable,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Meadows of Grassy Vale,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Whitehill,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Pryor of Pebble,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Ironsmith,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Staunton of Rook's Rest,SWORN_TO,House Baratheon of Dragonstone,SWORN_TO
House Arryn of the Eyrie,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Yelshire,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Myatt,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Botley of Lordsport,SWORN_TO,House Greyjoy of Pyke,SWORN_TO
House Baratheon of Dragonstone,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Royce of the Gates of the Moon,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Rollingford,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Rambton,SWORN_TO,House Sunglass of Sweetport Sound,SWORN_TO
House Charlton,SWORN_TO,House Frey of the Crossing,SWORN_TO
House Connington of Griffin's Roost,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Banefort of Banefort,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Gower,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Goodbrother of Shatterstone,SWORN_TO,House Greyjoy of Pyke,SWORN_TO
House Shepherd,SWORN_TO,House Greyjoy of Pyke,SWORN_TO
House Cassel,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Lyberr,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Buckwell of the Antlers,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Crabb,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Prester of Feastfires,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Bridges,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Harlaw of Grey Garden,SWORN_TO,House Harlaw of Harlaw,SWORN_TO
House Wyl of the Boneway,SWORN_TO,House Nymeros Martell of Sunspear,SWORN_TO
House Mollen,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Myre of Harlaw,SWORN_TO,House Harlaw of Harlaw,SWORN_TO
House Dondarrion of Blackhaven,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Heddle,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Stackhouse,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Roxton of the Ring,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Ambrose,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Doggett,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Crowl of Deepdown,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Hewett of Oakenshield,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Waxley of Wickenden,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Tarly of Horn Hill,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Caswell of Bitterbridge,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Gaunt,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Middlebury,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Hornwood of Hornwood,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Harte,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Musgood,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Woods,SWORN_TO,House Glover of Deepwood Motte,SWORN_TO
House Foote,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Varner,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Dayne of High Hermitage,SWORN_TO,House Dayne of Starfall,SWORN_TO
House Frey of the Crossing,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Bracken of Stone Hedge,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Branch,SWORN_TO,House Glover of Deepwood Motte,SWORN_TO
House Ruttiger,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Greenfield of Greenfield,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Penrose of Parchments,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Jordayne of the Tor,SWORN_TO,House Nymeros Martell of Sunspear,SWORN_TO
House Norrey,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Mullendore of Uplands,SWORN_TO,House Hightower of the Hightower,SWORN_TO
House Mertyns of Mistwood,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Cave,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Slate of Blackpool,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Follard,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Turnberry,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Kenning of Kayce,FOUNDED_BY,Herrock Kenning,FOUNDED_BY
House Rowan of Goldengrove,FOUNDED_BY,Rowan Gold-Tree,FOUNDED_BY
House Clegane,FOUNDED_BY,Clegane,FOUNDED_BY
House Fossoway of New Barrel,FOUNDED_BY,Raymun Fossoway,FOUNDED_BY
House Qoherys of Harrenhal,FOUNDED_BY,Quenton Qoherys,FOUNDED_BY
House Fossoway of Cider Hall,FOUNDED_BY,Foss the Archer,FOUNDED_BY
House Teague,FOUNDED_BY,Torrence Teague,FOUNDED_BY
House Vance of Atranta,FOUNDED_BY,Armistead Vance,FOUNDED_BY
House Arryn of the Eyrie,FOUNDED_BY,Artys I Arryn,FOUNDED_BY
Aegon III,PARENT_OF,Baelor I,PARENT_OF
Aegon IV,PARENT_OF,Daeron II,PARENT_OF
Tristifer IV Mudd,PARENT_OF,Tristifer V,PARENT_OF
Marya Seaworth,PARENT_OF,Stannis Seaworth,PARENT_OF
Aenys I,PARENT_OF,Alysanne Targaryen,PARENT_OF
Dyanna Dayne,PARENT_OF,Aegon V,PARENT_OF
Bellena Hawick,PARENT_OF,Arwood Frey,PARENT_OF
Garth Greenhand,PARENT_OF,Garth the Gardener,PARENT_OF
Rhaenys Targaryen,PARENT_OF,Aenys I,PARENT_OF
Cassana Estermont,PARENT_OF,Robert I Baratheon,PARENT_OF
Cassana Estermont,PARENT_OF,Stannis Baratheon,PARENT_OF
Davos Seaworth,PARENT_OF,Stannis Seaworth,PARENT_OF
Terrance Lynderly,HEIR_TO,House Lynderly of the Snakewood,HEIR_TO
Aemon Estermont,HEIR_TO,House Estermont of Greenstone,HEIR_TO
Andrey Dalt,HEIR_TO,House Dalt of Lemonwood,HEIR_TO
Dennis Plumm,HEIR_TO,House Plumm,HEIR_TO
Jojen Reed,HEIR_TO,House Reed of Greywater Watch,HEIR_TO
Morton Waynwood,HEIR_TO,House Waynwood of Ironoaks,HEIR_TO
Andar Royce,HEIR_TO,House Royce of Runestone,HEIR_TO
Steffon Swyft,HEIR_TO,House Swyft of Cornfield,HEIR_TO
Alys Karstark,HEIR_TO,House Karstark of Karhold,HEIR_TO
Albar Royce,HEIR_TO,House Royce of the Gates of the Moon,HEIR_TO
Tywin Frey,HEIR_TO,House Frey of Riverrun,HEIR_TO
Dickon Tarly,HEIR_TO,House Tarly of Horn Hill,HEIR_TO
House Harlaw of Grey Garden,BRANCH_OF,House Harlaw of Harlaw,BRANCH_OF
House Flint of Widow's Watch,BRANCH_OF,House Flint  of the mountains,BRANCH_OF
House Flint of Flint's Finger,BRANCH_OF,House Flint of Widow's Watch,BRANCH_OF
House Flint of Flint's Finger,BRANCH_OF,House Flint  of the mountains,BRANCH_OF
House Royce of the Gates of the Moon,BRANCH_OF,House Royce of Runestone,BRANCH_OF
House Bolling,BRANCH_OF,House Durrandon,BRANCH_OF
House Kenning of Kayce,BRANCH_OF,House Kenning of Harlaw,BRANCH_OF
House Goodbrother of Crow Spike Keep,BRANCH_OF,House Goodbrother of Hammerhorn,BRANCH_OF
