Column1,Column2,Column3,label
Steffon Fossoway,ALLIED_WITH,House Fossoway of Cider Hall,ALLIED_WITH
Thormor Ironmaker,ALLIED_WITH,House Ironmaker,ALLIED_WITH
Melara Crane,ALLIED_WITH,House Crane of Red Lake,ALLIED_WITH
Jeyne Westerling,ALLIED_WITH,House Stark of Winterfell,ALLIED_WITH
Theo Wull,ALLIED_WITH,House Wull,ALLIED_WITH
Rodrik Stark,ALLIED_WITH,House Stark of Winterfell,ALLIED_WITH
Eleanor Mooton,ALLIED_WITH,House Tarly of Horn Hill,ALLIED_WITH
Annara Farring,ALLIED_WITH,House Frey of the Crossing,ALLIED_WITH
Jojen Reed,ALLIED_WITH,House Reed of Greywater Watch,ALLIED_WITH
Aenys Frey,ALLIED_WITH,House Frey of the Crossing,ALLIED_WITH
Hobber Redwyne,ALLIED_WITH,House Redwyne of the Arbor,ALLIED_WITH
Mors Martell,ALLIED_WITH,House Nymeros Martell of Sunspear,ALLIED_WITH
Wulfe,ALLIED_WITH,House Greyjoy of Pyke,ALLIED_WITH
Aemond Targaryen,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Eggon,ALLIED_WITH,House Clegane,ALLIED_WITH
Bethany Bolton,ALLIED_WITH,House Bolton of the Dreadfort,ALLIED_WITH
Jasper Redfort,ALLIED_WITH,House Redfort of Redfort,ALLIED_WITH
Melessa Florent,ALLIED_WITH,House Tarly of Horn Hill,ALLIED_WITH
Ermesande Hayford,ALLIED_WITH,House Lannister of Casterly Rock,ALLIED_WITH
Hubard Rambton,ALLIED_WITH,House Rambton,ALLIED_WITH
Beric Dondarrion,ALLIED_WITH,House Dondarrion of Blackhaven,ALLIED_WITH
Dagos Manwoody,ALLIED_WITH,House Manwoody of Kingsgrave,ALLIED_WITH
Lysa Arryn,ALLIED_WITH,House Tully of Riverrun,ALLIED_WITH
Raynald Westerling,ALLIED_WITH,House Westerling of the Crag,ALLIED_WITH
Falia Flowers,ALLIED_WITH,House Hewett of Oakenshield,ALLIED_WITH
Clarent Crakehall,ALLIED_WITH,House Crakehall of Crakehall,ALLIED_WITH
Titus Peake,ALLIED_WITH,House Peake of Starpike,ALLIED_WITH
Wate,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Rylene Florent,ALLIED_WITH,House Florent of Brightwater Keep,ALLIED_WITH
Dickon Tarly,ALLIED_WITH,House Tarly of Horn Hill,ALLIED_WITH
Robin Ryger,ALLIED_WITH,House Ryger of Willow Wood,ALLIED_WITH
Marq Piper,ALLIED_WITH,House Piper of Pinkmaiden,ALLIED_WITH
Ceryse Hightower,ALLIED_WITH,House Hightower of the Hightower,ALLIED_WITH
Steffon Seaworth,ALLIED_WITH,House Seaworth of Cape Wrath,ALLIED_WITH
Davos Seaworth,ALLIED_WITH,House Baratheon of Dragonstone,ALLIED_WITH
Kennos of Kayce,ALLIED_WITH,House Kenning of Kayce,ALLIED_WITH
Ossy,ALLIED_WITH,House Royce of the Gates of the Moon,ALLIED_WITH
Rycherd Crane,ALLIED_WITH,House Crane of Red Lake,ALLIED_WITH
Lyman Beesbury,ALLIED_WITH,House Beesbury of Honeyholt,ALLIED_WITH
Gyles Farwynd,ALLIED_WITH,House Farwynd of the Lonely Light,ALLIED_WITH
Lucas Lothston,ALLIED_WITH,House Lothston of Harrenhal,ALLIED_WITH
Willam Dustin,ALLIED_WITH,House Dustin of Barrowton,ALLIED_WITH
Helicent Uffering,ALLIED_WITH,House Uffering,ALLIED_WITH
Pate,ALLIED_WITH,House Moreland,ALLIED_WITH
Qalen,ALLIED_WITH,House Greyjoy of Pyke,ALLIED_WITH
Lymond Vikary,ALLIED_WITH,House Vikary,ALLIED_WITH
Larra Rogare,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Vickon Botley,ALLIED_WITH,House Botley of Lordsport,ALLIED_WITH
Tyana Wylde,ALLIED_WITH,House Frey of the Crossing,ALLIED_WITH
Royce Coldwater,ALLIED_WITH,House Coldwater of Coldwater Burn,ALLIED_WITH
Aeron Greyjoy,ALLIED_WITH,House Greyjoy of Pyke,ALLIED_WITH
Jeyne Swann,ALLIED_WITH,House Swann of Stonehelm,ALLIED_WITH
Clarence Charlton,ALLIED_WITH,House Charlton,ALLIED_WITH
Robin Peasebury,ALLIED_WITH,House Baratheon of Dragonstone,ALLIED_WITH
Justin Massey,ALLIED_WITH,House Baratheon of Dragonstone,ALLIED_WITH
Will Humble,ALLIED_WITH,House Humble,ALLIED_WITH
Ronnet Connington,ALLIED_WITH,House Connington of Griffin's Roost,ALLIED_WITH
Mariah Martell,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Olyvar Oakheart,ALLIED_WITH,House Oakheart of Old Oak,ALLIED_WITH
House Frost,IN_REGION,The North,IN_REGION
House Risley,IN_REGION,The Reach,IN_REGION
House Moss,IN_REGION,The North,IN_REGION
House Prester of Feastfires,IN_REGION,The Westerlands,IN_REGION
House Wyl of the Boneway,IN_REGION,Dorne,IN_REGION
House Shawney,IN_REGION,The Riverlands,IN_REGION
House Hightower of the Hightower,IN_REGION,The Reach,IN_REGION
House Swyft of Cornfield,IN_REGION,The Westerlands,IN_REGION
House Hollard,IN_REGION,The Crownlands,IN_REGION
House Wagstaff,IN_REGION,The Stormlands,IN_REGION
House Rogers of Amberly,IN_REGION,The Stormlands,IN_REGION
House Donniger,IN_REGION,The Vale,IN_REGION
House Baratheon of King's Landing,IN_REGION,The Crownlands,IN_REGION
House Darke,IN_REGION,The Crownlands,IN_REGION
House Lake,IN_REGION,The North,IN_REGION
House Wendwater,IN_REGION,The Crownlands,IN_REGION
House Brownhill,IN_REGION,Dorne,IN_REGION
House Willum,IN_REGION,The Reach,IN_REGION
House Stonetree of Harlaw,IN_REGION,Iron Islands,IN_REGION
House Wull,IN_REGION,The North,IN_REGION
House Overton,IN_REGION,The North,IN_REGION
House Myatt,IN_REGION,The Westerlands,IN_REGION
House Ryger of Willow Wood,IN_REGION,The Riverlands,IN_REGION
House Buckler of Bronzegate,IN_REGION,The Stormlands,IN_REGION
House Kettleblack,IN_REGION,The Crownlands,IN_REGION
House Bulwer of Blackcrown,IN_REGION,The Reach,IN_REGION
House Wode,IN_REGION,The Riverlands,IN_REGION
House Osgrey of Leafy Lake,IN_REGION,The Reach,IN_REGION
House Florent of Brightwater Keep,IN_REGION,The Reach,IN_REGION
House Whent of Harrenhal,IN_REGION,The Riverlands,IN_REGION
House Vyrwel of Darkdell,IN_REGION,The Reach,IN_REGION
House Moore,IN_REGION,The Vale,IN_REGION
House Thenn,IN_REGION,The North,IN_REGION
House Wells,IN_REGION,The North,IN_REGION
House Lannister of Lannisport,IN_REGION,The Westerlands,IN_REGION
House Brook,IN_REGION,Dorne,IN_REGION
House Greyiron of Orkmont,IN_REGION,Iron Islands,IN_REGION
House Farring,IN_REGION,The Crownlands,IN_REGION
House Pyne,IN_REGION,The Crownlands,IN_REGION
House Garner,IN_REGION,The Westerlands,IN_REGION
House Brune of the Dyre Den,IN_REGION,The Crownlands,IN_REGION
House Baelish of Harrenhal,IN_REGION,The Riverlands,IN_REGION
House Durwell,IN_REGION,The Reach,IN_REGION
House Graceford of Holyhall,IN_REGION,The Reach,IN_REGION
House Woods,IN_REGION,The North,IN_REGION
House Redwyne of the Arbor,IN_REGION,The Reach,IN_REGION
House Hunter of Longbow Hall,IN_REGION,The Vale,IN_REGION
House Fenn,IN_REGION,The Neck,IN_REGION
House Darry of Darry,IN_REGION,The Riverlands,IN_REGION
House Rollingford,IN_REGION,The Crownlands,IN_REGION
House Caron of Nightsong,IN_REGION,The Stormlands,IN_REGION
House Greengood,IN_REGION,The Neck,IN_REGION
House Tallhart of Torrhen's Square,IN_REGION,The North,IN_REGION
House Roote of Lord Harroway's Town,IN_REGION,The Riverlands,IN_REGION
House Wayn,IN_REGION,The Riverlands,IN_REGION
House Longwaters,IN_REGION,The Crownlands,IN_REGION
House Herston,IN_REGION,The Stormlands,IN_REGION
House Boggs,IN_REGION,The North,IN_REGION
House Santagar of Spottswood,IN_REGION,Dorne,IN_REGION
House Graves,IN_REGION,The Reach,IN_REGION
House Uller of Hellholt,IN_REGION,Dorne,IN_REGION
House Toyne,IN_REGION,The Stormlands,IN_REGION
House Goodbrother of Downdelving,IN_REGION,Iron Islands,IN_REGION
House Waynwood of Ironoaks,IN_REGION,The Vale,IN_REGION
House Frey of Riverrun,IN_REGION,The Riverlands,IN_REGION
House Piper of Pinkmaiden,IN_REGION,The Riverlands,IN_REGION
House Mallery,IN_REGION,The Crownlands,IN_REGION
House Blanetree,IN_REGION,The Riverlands,IN_REGION
House Heddle,IN_REGION,The Riverlands,IN_REGION
House Webber of Coldmoat,IN_REGION,The Reach,IN_REGION
House Goodbrother of Crow Spike Keep,IN_REGION,Iron Islands,IN_REGION
House Manning,IN_REGION,The Crownlands,IN_REGION
House Harte,IN_REGION,The Crownlands,IN_REGION
House Dustin of Barrowton,IN_REGION,The North,IN_REGION
House Kyndall,IN_REGION,The Westerlands,IN_REGION
House Farwynd of the Lonely Light,IN_REGION,Iron Islands,IN_REGION
House Nymeros Martell of Sunspear,IN_REGION,Dorne,IN_REGION
House Flint of Breakstone Hill,IN_REGION,The North,IN_REGION
House Drinkwater,IN_REGION,Dorne,IN_REGION
House Sunderly of Saltcliffe,IN_REGION,Iron Islands,IN_REGION
House Grandison of Grandview,IN_REGION,The Stormlands,IN_REGION
House Yarwyck,IN_REGION,The Westerlands,IN_REGION
House Magnar of Kingshouse,IN_REGION,The North,IN_REGION
House Quagg,IN_REGION,The Neck,IN_REGION
House Horpe,IN_REGION,The Stormlands,IN_REGION
House Kidwell of Ivy Hall,IN_REGION,The Reach,IN_REGION
House Kellington,IN_REGION,The Stormlands,IN_REGION
House Melcolm of Old Anchor,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Moreland,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Goodbrother of Corpse Lake,SWORN_TO,House Goodbrother of Hammerhorn,SWORN_TO
House Flint  of the mountains,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Cressey,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Volmark,SWORN_TO,House Harlaw of Harlaw,SWORN_TO
House Pyne,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Baratheon of Storm's End,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Mallery,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Risley,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Hamell,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Horpe,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Serry of Southshield,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Baratheon of King's Landing,SWORN_TO,House Baratheon of Dragonstone,SWORN_TO
House Hastwyck,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Rosby of Rosby,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Reed of Greywater Watch,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Vaith of the Red Dunes,SWORN_TO,House Nymeros Martell of Sunspear,SWORN_TO
House Poole,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Grandison of Grandview,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Blount,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Lannister of Casterly Rock,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Stackspear,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Mooton of Maidenpool,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Holt,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Wynch of Iron Holt,SWORN_TO,House Greyjoy of Pyke,SWORN_TO
House Celtigar of Claw Isle,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Flint of Flint's Finger,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Tallhart of Torrhen's Square,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Plumm,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Caron of Nightsong,SWORN_TO,House Baratheon of Dragonstone,SWORN_TO
House Farwynd of the Lonely Light,SWORN_TO,House Greyjoy of Pyke,SWORN_TO
House Cray,SWORN_TO,House Reed of Greywater Watch,SWORN_TO
House Shett of Gull Tower,SWORN_TO,House Royce of Runestone,SWORN_TO
House Sarsfield of Sarsfield,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Royce of Runestone,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Rowan of Goldengrove,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Borrell of Sweetsister,SWORN_TO,House Sunderland of the Three Sisters,SWORN_TO
House Graceford of Holyhall,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Tully of Riverrun,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Yarwyck,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Hasty,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Bole,SWORN_TO,House Glover of Deepwood Motte,SWORN_TO
House Bywater,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Grimm of Greyshield,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Harclay,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Stonetree of Harlaw,SWORN_TO,House Harlaw of Harlaw,SWORN_TO
House Drox,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Garner,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Strong of Harrenhal,SWORN_TO,House Tully of Riverrun,SWORN_TO
House Uller of Hellholt,SWORN_TO,House Nymeros Martell of Sunspear,SWORN_TO
House Toyne,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Qoherys of Harrenhal,SWORN_TO,House Tully of Riverrun,SWORN_TO
House Ball,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Lake,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Vikary,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Massey of Stonedance,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Tawney of Orkmont,SWORN_TO,House Greyjoy of Pyke,SWORN_TO
House Orme,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Hardyng,SWORN_TO,House Waynwood of Ironoaks,SWORN_TO
House Flint of Breakstone Hill,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Hawthorne,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Foote of Nightsong,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Donniger,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Willum,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Brune of Brownhollow,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Osgrey of Leafy Lake,SWORN_TO,House Osgrey of Standfast,SWORN_TO
House Hunt,SWORN_TO,House Tarly of Horn Hill,SWORN_TO
House Hutcheson,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Hayford of Hayford,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Shett of Gulltown,SWORN_TO,House Grafton of Gulltown,SWORN_TO
House Redwyne of the Arbor,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Goodbrother of Downdelving,SWORN_TO,House Goodbrother of Hammerhorn,SWORN_TO
House Kenning of Harlaw,SWORN_TO,House Harlaw of Harlaw,SWORN_TO
House Vyrwel of Darkdell,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Wydman,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Lychester,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Ryswell of the Rills,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Umber of the Last Hearth,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Massey of Stonedance,FOUNDED_BY,Maldon Massey,FOUNDED_BY
House Nymeros Martell of Sunspear,FOUNDED_BY,Morgan Martell,FOUNDED_BY
House Karstark of Karhold,FOUNDED_BY,Karlon Stark,FOUNDED_BY
House Baelish of Harrenhal,FOUNDED_BY,Petyr Baelish,FOUNDED_BY
House Yew,FOUNDED_BY,Alan,FOUNDED_BY
House Corbray of Heart's Home,FOUNDED_BY,Corwyn Corbray,FOUNDED_BY
House Blackfyre of King's Landing,FOUNDED_BY,Daemon Blackfyre,FOUNDED_BY
House Foote of Nightsong,FOUNDED_BY,Philip Foote,FOUNDED_BY
Daeron II,PARENT_OF,Maekar I,PARENT_OF
Daemon Targaryen,PARENT_OF,Viserys II,PARENT_OF
Qhorwyn Hoare,PARENT_OF,Harwyn Hoare,PARENT_OF
Velaena Velaryon,PARENT_OF,Aegon I,PARENT_OF
Aegon III,PARENT_OF,Daeron I,PARENT_OF
Quellon Greyjoy,PARENT_OF,Balon Greyjoy,PARENT_OF
Betha Blackwood,PARENT_OF,Jaehaerys II,PARENT_OF
Robert I Baratheon,PARENT_OF,Tommen Baratheon,PARENT_OF
Naerys Targaryen,PARENT_OF,Daeron II,PARENT_OF
Alyssa Targaryen,PARENT_OF,Viserys I,PARENT_OF
Aegon I,PARENT_OF,Aenys I,PARENT_OF
Aegon V,PARENT_OF,Jaehaerys II,PARENT_OF
Steffon Stackspear,HEIR_TO,House Stackspear,HEIR_TO
Rollam Westerling,HEIR_TO,House Westerling of the Crag,HEIR_TO
Alysane Mormont,HEIR_TO,House Mormont of Bear Island,HEIR_TO
Eustace Hunter,HEIR_TO,House Hunter of Longbow Hall,HEIR_TO
Myrcella Baratheon,HEIR_TO,House Baratheon of King's Landing,HEIR_TO
Russell Merryweather,HEIR_TO,House Merryweather of Longtable,HEIR_TO
Gulian Qorgyle,HEIR_TO,House Qorgyle of Sandstone,HEIR_TO
Talbert Serry,HEIR_TO,House Serry of Southshield,HEIR_TO
Flement Brax,HEIR_TO,House Brax of Hornvale,HEIR_TO
Jynessa Blackmont,HEIR_TO,House Blackmont of Blackmont,HEIR_TO
Edwyn Frey,HEIR_TO,House Frey of the Crossing,HEIR_TO
House Arryn of Gulltown,BRANCH_OF,House Arryn of the Eyrie,BRANCH_OF
House Lannister of Casterly Rock,BRANCH_OF,House Casterly of Casterly Rock,BRANCH_OF
House Frey of Riverrun,BRANCH_OF,House Frey of the Crossing,BRANCH_OF
House Farwynd of the Lonely Light,BRANCH_OF,House Farwynd of Sealskin Point,BRANCH_OF
House Lantell,BRANCH_OF,House Lannister of Casterly Rock,BRANCH_OF
House Goodbrother of Corpse Lake,BRANCH_OF,House Goodbrother of Hammerhorn,BRANCH_OF
House Osgrey of Leafy Lake,BRANCH_OF,House Osgrey of Standfast,BRANCH_OF
House Tyrell of Brightwater Keep,BRANCH_OF,House Tyrell of Highgarden,BRANCH_OF
