Column1,Column2,Column3,label
Alys Karstark,ALLIED_WITH,House Karstark of Karhold,ALLIED_WITH
Quellon Botley,ALLIED_WITH,House Botley of Lordsport,ALLIED_WITH
Jeyne Westerling,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Horas Redwyne,ALLIED_WITH,House Redwyne of the Arbor,ALLIED_WITH
Eleyna Westerling,ALLIED_WITH,House Westerling of the Crag,ALLIED_WITH
Abelar Hightower,ALLIED_WITH,House Hightower of the Hightower,ALLIED_WITH
Humfrey Wagstaff,ALLIED_WITH,House Wagstaff,ALLIED_WITH
Lyonel Corbray,ALLIED_WITH,House Corbray of Heart's Home,ALLIED_WITH
Alys Arryn,ALLIED_WITH,House Waynwood of Ironoaks,ALLIED_WITH
Stafford Lannister,ALLIED_WITH,House Lannister of Casterly Rock,ALLIED_WITH
Tremond Gargalen,ALLIED_WITH,House Gargalen of Salt Shore,ALLIED_WITH
Arwyn Oakheart,ALLIED_WITH,House Oakheart of Old Oak,ALLIED_WITH
Ormond Osgrey,ALLIED_WITH,House Osgrey of Standfast,ALLIED_WITH
Zhoe Blanetree,ALLIED_WITH,House Blanetree,ALLIED_WITH
Lothor Brune,ALLIED_WITH,House Brune of Brownhollow,ALLIED_WITH
Alys Karstark,ALLIED_WITH,House Stark of Winterfell,ALLIED_WITH
Lancel Lannister,ALLIED_WITH,House Lannister of Casterly Rock,ALLIED_WITH
Alyn Haigh,ALLIED_WITH,House Haigh,ALLIED_WITH
Erena Glover,ALLIED_WITH,House Glover of Deepwood Motte,ALLIED_WITH
Joyeuse Erenford,ALLIED_WITH,House Frey of the Crossing,ALLIED_WITH
Dunaver,ALLIED_WITH,House Lannister of Casterly Rock,ALLIED_WITH
Theon Greyjoy,ALLIED_WITH,House Greyjoy of Pyke,ALLIED_WITH
Alysane Mormont,ALLIED_WITH,House Mormont of Bear Island,ALLIED_WITH
Quenten Banefort,ALLIED_WITH,House Banefort of Banefort,ALLIED_WITH
Porridge,ALLIED_WITH,House Baratheon of Dragonstone,ALLIED_WITH
Eustace Osgrey,ALLIED_WITH,House Osgrey of Standfast,ALLIED_WITH
Ossifer Plumm,ALLIED_WITH,House Plumm,ALLIED_WITH
Osha,ALLIED_WITH,House Stark of Winterfell,ALLIED_WITH
Gunthor Hightower,ALLIED_WITH,House Hightower of the Hightower,ALLIED_WITH
Tommen Costayne,ALLIED_WITH,House Costayne of Three Towers,ALLIED_WITH
Margot Lannister,ALLIED_WITH,House Lannister of Casterly Rock,ALLIED_WITH
Gariss,ALLIED_WITH,House Stark of Winterfell,ALLIED_WITH
Sargon Botley,ALLIED_WITH,House Botley of Lordsport,ALLIED_WITH
Ashara Dayne,ALLIED_WITH,House Dayne of Starfall,ALLIED_WITH
Ralf Stonehouse,ALLIED_WITH,House Stonehouse of Old Wyk,ALLIED_WITH
Gilwood Hunter,ALLIED_WITH,House Hunter of Longbow Hall,ALLIED_WITH
Karlon Stark,ALLIED_WITH,House Karstark of Karhold,ALLIED_WITH
Wylla,ALLIED_WITH,House Dayne of Starfall,ALLIED_WITH
Trebor Jordayne,ALLIED_WITH,House Jordayne of the Tor,ALLIED_WITH
Naerys Targaryen,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Jorah Mormont,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Andrey Dalt,ALLIED_WITH,House Dalt of Lemonwood,ALLIED_WITH
Helaena Targaryen,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Pearse Caron,ALLIED_WITH,House Caron of Nightsong,ALLIED_WITH
Alyn,ALLIED_WITH,House Stark of Winterfell,ALLIED_WITH
Rhaegar Targaryen,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Clegane,ALLIED_WITH,House Clegane,ALLIED_WITH
Rafford,ALLIED_WITH,House Clegane,ALLIED_WITH
Duncan Targaryen,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Jon Bettley,ALLIED_WITH,House Bettley,ALLIED_WITH
Rickard Stark,ALLIED_WITH,House Stark of Winterfell,ALLIED_WITH
Amory Lorch,ALLIED_WITH,House Lannister of Casterly Rock,ALLIED_WITH
Lyra Mormont,ALLIED_WITH,House Mormont of Bear Island,ALLIED_WITH
Hullen,ALLIED_WITH,House Stark of Winterfell,ALLIED_WITH
TomToo,ALLIED_WITH,House Stark of Winterfell,ALLIED_WITH
Baela Targaryen,ALLIED_WITH,House Targaryen of King's Landing,ALLIED_WITH
Rosamund Lannister,ALLIED_WITH,House Lannister of Lannisport,ALLIED_WITH
Colen of Greenpools,ALLIED_WITH,House Baratheon of Storm's End,ALLIED_WITH
Androw Frey,ALLIED_WITH,House Frey of the Crossing,ALLIED_WITH
Ormond Westerling,ALLIED_WITH,House Westerling of the Crag,ALLIED_WITH
Plummer,ALLIED_WITH,House Ashford of Ashford,ALLIED_WITH
Jon Brax,ALLIED_WITH,House Brax of Hornvale,ALLIED_WITH
Mark Ryswell,ALLIED_WITH,House Ryswell of the Rills,ALLIED_WITH
House Harlaw of Harlaw Hall,IN_REGION,Iron Islands,IN_REGION
House Pommingham,IN_REGION,The Reach,IN_REGION
House Sunglass of Sweetport Sound,IN_REGION,The Crownlands,IN_REGION
House Redding,IN_REGION,The Reach,IN_REGION
House Middlebury,IN_REGION,The Reach,IN_REGION
House Terrick,IN_REGION,The Riverlands,IN_REGION
House Lothston of Harrenhal,IN_REGION,The Riverlands,IN_REGION
House Kenning of Kayce,IN_REGION,The Westerlands,IN_REGION
House Seaworth of Cape Wrath,IN_REGION,The Stormlands,IN_REGION
House Hunt,IN_REGION,The Reach,IN_REGION
House Flint  of the mountains,IN_REGION,The North,IN_REGION
House Parren,IN_REGION,The Westerlands,IN_REGION
House Redfort of Redfort,IN_REGION,The Vale,IN_REGION
House Ambrose,IN_REGION,The Reach,IN_REGION
House Bigglestone,IN_REGION,The Riverlands,IN_REGION
House Botley of Lordsport,IN_REGION,Iron Islands,IN_REGION
House Burley,IN_REGION,The North,IN_REGION
House Woodfoot of Bear Island,IN_REGION,The North,IN_REGION
House Westbrook,IN_REGION,The Reach,IN_REGION
House Bole,IN_REGION,The North,IN_REGION
House Royce of Runestone,IN_REGION,The Vale,IN_REGION
House Durrandon,IN_REGION,The Stormlands,IN_REGION
House Rosby of Rosby,IN_REGION,The Crownlands,IN_REGION
House Knott,IN_REGION,The North,IN_REGION
House Tyrell of Highgarden,IN_REGION,The Reach,IN_REGION
House Chester of Greenshield,IN_REGION,The Reach,IN_REGION
House Targaryen of King's Landing,IN_REGION,The Crownlands,IN_REGION
House Crabb,IN_REGION,The Crownlands,IN_REGION
House Mallister of Seagard,IN_REGION,The Riverlands,IN_REGION
House Tarly of Horn Hill,IN_REGION,The Reach,IN_REGION
House Hawick of Saltpans,IN_REGION,The Riverlands,IN_REGION
House Rykker of Duskendale,IN_REGION,The Crownlands,IN_REGION
House Cerwyn of Cerwyn,IN_REGION,The North,IN_REGION
House Tully of Riverrun,IN_REGION,The Riverlands,IN_REGION
House Harroway of Harrenhal,IN_REGION,The Riverlands,IN_REGION
House Qorgyle of Sandstone,IN_REGION,Dorne,IN_REGION
House Orme,IN_REGION,The Reach,IN_REGION
House Brax of Hornvale,IN_REGION,The Westerlands,IN_REGION
House Hamell,IN_REGION,The Westerlands,IN_REGION
House Greystark of Wolf's Den,IN_REGION,The North,IN_REGION
House Cargyll,IN_REGION,The Crownlands,IN_REGION
House Hogg of Sow's Horn,IN_REGION,The Crownlands,IN_REGION
House Towers,IN_REGION,The North,IN_REGION
House Stackhouse,IN_REGION,The Reach,IN_REGION
House Meadows of Grassy Vale,IN_REGION,The Reach,IN_REGION
House Lightfoot,IN_REGION,The North,IN_REGION
House Liddle,IN_REGION,The North,IN_REGION
House Stackspear,IN_REGION,The Westerlands,IN_REGION
House Manderly of White Harbor,IN_REGION,The North,IN_REGION
House Wade,IN_REGION,Dorne,IN_REGION
House Fossoway of New Barrel,IN_REGION,The Reach,IN_REGION
House Hawthorne,IN_REGION,The Westerlands,IN_REGION
House Hetherspoon,IN_REGION,The Westerlands,IN_REGION
House Yew,IN_REGION,The Westerlands,IN_REGION
House Penrose of Parchments,IN_REGION,The Stormlands,IN_REGION
House Orkwood of Orkmont,IN_REGION,Iron Islands,IN_REGION
House Bolling,IN_REGION,The Stormlands,IN_REGION
House Dryland,IN_REGION,Dorne,IN_REGION
House Deddings,IN_REGION,The Riverlands,IN_REGION
House Harlton,IN_REGION,The Riverlands,IN_REGION
House Harlaw of Harlaw,IN_REGION,Iron Islands,IN_REGION
House Butterwell,IN_REGION,The Riverlands,IN_REGION
House Woodwright,IN_REGION,The Reach,IN_REGION
House Clifton,IN_REGION,The Westerlands,IN_REGION
House Casterly of Casterly Rock,IN_REGION,The Westerlands,IN_REGION
House Tarth of Evenfall Hall,IN_REGION,The Stormlands,IN_REGION
House Bywater,IN_REGION,The Crownlands,IN_REGION
House Gardener of Highgarden,IN_REGION,The Reach,IN_REGION
House Foote of Nightsong,IN_REGION,The Stormlands,IN_REGION
House Jordayne of the Tor,IN_REGION,Dorne,IN_REGION
House Inchfield,IN_REGION,The Reach,IN_REGION
House Longthorpe of Longsister,IN_REGION,The Vale,IN_REGION
House Codd,IN_REGION,Iron Islands,IN_REGION
House Kenning of Harlaw,IN_REGION,Iron Islands,IN_REGION
House Wythers,IN_REGION,The Reach,IN_REGION
House Arryn of the Eyrie,IN_REGION,The Vale,IN_REGION
House Norrey,IN_REGION,The North,IN_REGION
House Hornwood of Hornwood,IN_REGION,The North,IN_REGION
House Velaryon of Driftmark,IN_REGION,The Crownlands,IN_REGION
House Drox,IN_REGION,The Westerlands,IN_REGION
House Clegane,IN_REGION,The Westerlands,IN_REGION
House Karstark of Karhold,IN_REGION,The North,IN_REGION
House Branch,IN_REGION,The North,IN_REGION
House Goodbrother of Orkmont,IN_REGION,Iron Islands,IN_REGION
House Goodbrother of Hammerhorn,IN_REGION,Iron Islands,IN_REGION
House Dondarrion of Blackhaven,IN_REGION,The Stormlands,IN_REGION
House Slynt of Harrenhal,IN_REGION,,IN_REGION
House Serrett of Silverhill,IN_REGION,The Westerlands,IN_REGION
House Wylde of Rain House,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Beesbury of Honeyholt,SWORN_TO,House Hightower of the Hightower,SWORN_TO
House Hersy of Newkeep,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Rykker of Duskendale,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Bushy,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Wode,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Manderly of White Harbor,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Wells,SWORN_TO,House Nymeros Martell of Sunspear,SWORN_TO
House Longwaters,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Ryder of the Rills,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Pommingham,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Hardy,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Sunderland of the Three Sisters,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Drumm of Old Wyk,SWORN_TO,House Greyjoy of Pyke,SWORN_TO
House Humble,SWORN_TO,House Greyjoy of Pyke,SWORN_TO
House Torrent of Littlesister,SWORN_TO,House Sunderland of the Three Sisters,SWORN_TO
House Cordwayner of Hammerhal,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Oakheart of Old Oak,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Kellington,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Quagg,SWORN_TO,House Reed of Greywater Watch,SWORN_TO
House Tarth of Evenfall Hall,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Rhysling,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Roote of Lord Harroway's Town,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Redding,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Fell of Felwood,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Herston,SWORN_TO,House Baratheon of Storm's End,SWORN_TO
House Butterwell,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Osgrey of Standfast,SWORN_TO,House Rowan of Goldengrove,SWORN_TO
House Baelish of Harrenhal,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Clifton,SWORN_TO,House Farman of Faircastle,SWORN_TO
House Whent of Harrenhal,SWORN_TO,House Tully of Riverrun,SWORN_TO
House Burley,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Shermer of Smithyton,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Appleton of Appleton,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Lannister of Lannisport,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Wells,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Harlaw of Harridan Hill,SWORN_TO,House Harlaw of Harlaw,SWORN_TO
House Kidwell of Ivy Hall,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Smallwood of Acorn Hall,SWORN_TO,House Vance of Wayfarer's Rest,SWORN_TO
House Boggs,SWORN_TO,House Reed of Greywater Watch,SWORN_TO
House Piper of Pinkmaiden,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Greystark of Wolf's Den,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Pyle,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Stonehouse of Old Wyk,SWORN_TO,House Greyjoy of Pyke,SWORN_TO
House Fenn,SWORN_TO,House Reed of Greywater Watch,SWORN_TO
House Chelsted,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Lowther,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Lannister of Darry,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Harlaw of the Tower of Glimmering,SWORN_TO,House Harlaw of Harlaw,SWORN_TO
House Vypren,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Algood,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Templeton,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Fisher of the Stony Shore,SWORN_TO,House Stark of Winterfell,SWORN_TO
House Webber of Coldmoat,SWORN_TO,House Rowan of Goldengrove,SWORN_TO
House Lefford of the Golden Tooth,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Blackmont of Blackmont,SWORN_TO,House Nymeros Martell of Sunspear,SWORN_TO
House Oldflowers,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Merlyn of Pebbleton,SWORN_TO,House Greyjoy of Pyke,SWORN_TO
House Blacktyde of Blacktyde,SWORN_TO,House Greyjoy of Pyke,SWORN_TO
House Nayland of Hag's Mire,SWORN_TO,House Frey of the Crossing,SWORN_TO
House Stokeworth of Stokeworth,SWORN_TO,House Baratheon of King's Landing,SWORN_TO
House Flint of Widow's Watch,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Goodbrook,SWORN_TO,House Baelish of Harrenhal,SWORN_TO
House Ladybright,SWORN_TO,House Nymeros Martell of Sunspear,SWORN_TO
House Brax of Hornvale,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Magnar of Kingshouse,SWORN_TO,House Bolton of the Dreadfort,SWORN_TO
House Qorgyle of Sandstone,SWORN_TO,House Nymeros Martell of Sunspear,SWORN_TO
House Inchfield,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Grell,SWORN_TO,House Tully of Riverrun,SWORN_TO
House Cockshaw,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Egen,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Fowler of Skyreach,SWORN_TO,House Nymeros Martell of Sunspear,SWORN_TO
House Wayn,SWORN_TO,House Tully of Riverrun,SWORN_TO
House Peckledon,SWORN_TO,House Lannister of Casterly Rock,SWORN_TO
House Redfort of Redfort,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Condon,SWORN_TO,House Cerwyn of Cerwyn,SWORN_TO
House Hightower of the Hightower,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Lothston of Harrenhal,SWORN_TO,House Tully of Riverrun,SWORN_TO
House Tyrell of Brightwater Keep,SWORN_TO,House Tyrell of Highgarden,SWORN_TO
House Hunter of Longbow Hall,SWORN_TO,House Arryn of the Eyrie,SWORN_TO
House Oakheart of Old Oak,FOUNDED_BY,John the Oak,FOUNDED_BY
House Banefort of Banefort,FOUNDED_BY,Hooded Man,FOUNDED_BY
House Lannister of Casterly Rock,FOUNDED_BY,Lann,FOUNDED_BY
House Casterly of Casterly Rock,FOUNDED_BY,Corlos,FOUNDED_BY
House Florent of Brightwater Keep,FOUNDED_BY,Florys the Fox,FOUNDED_BY
House Tyrell of Highgarden,FOUNDED_BY,Alester Tyrell,FOUNDED_BY
House Hightower of the Hightower,FOUNDED_BY,Uthor of the High Tower,FOUNDED_BY
House Slynt of Harrenhal,FOUNDED_BY,Janos Slynt,FOUNDED_BY
House Lothston of Harrenhal,FOUNDED_BY,Lucas Lothston,FOUNDED_BY
Aerion Targaryen,PARENT_OF,Aegon I,PARENT_OF
Cersei Lannister,PARENT_OF,Joffrey Baratheon,PARENT_OF
Maekar I,PARENT_OF,Aegon V,PARENT_OF
Symond Frey,PARENT_OF,Alyx Frey,PARENT_OF
Harwyn Hoare,PARENT_OF,Halleck Hoare,PARENT_OF
Hosteen Frey,PARENT_OF,Arwood Frey,PARENT_OF
Steffon Baratheon,PARENT_OF,Robert I Baratheon,PARENT_OF
Daenaera Velaryon,PARENT_OF,Daena Targaryen,PARENT_OF
Jon Stark,PARENT_OF,Rickard Stark,PARENT_OF
Rhaenyra Targaryen,PARENT_OF,Viserys II,PARENT_OF
Aegon III,PARENT_OF,Daena Targaryen,PARENT_OF
Cersei Lannister,PARENT_OF,Tommen Baratheon,PARENT_OF
Myria Jordayne,HEIR_TO,House Jordayne of the Tor,HEIR_TO
Gwyneth Yronwood,HEIR_TO,House Yronwood of Yronwood,HEIR_TO
Ronald Vance,HEIR_TO,House Vance of Atranta,HEIR_TO
Baelor Hightower,HEIR_TO,House Hightower of the Hightower,HEIR_TO
Theon Greyjoy,HEIR_TO,House Greyjoy of Pyke,HEIR_TO
Myrcella Baratheon,HEIR_TO,House Baratheon of Storm's End,HEIR_TO
Tyrion Tanner,HEIR_TO,House Stokeworth of Stokeworth,HEIR_TO
Jothos Slynt,HEIR_TO,House Slynt of Harrenhal,HEIR_TO
Wylis Manderly,HEIR_TO,House Manderly of White Harbor,HEIR_TO
Greydon Goodbrother,HEIR_TO,House Goodbrother of Hammerhorn,HEIR_TO
Sylva Santagar,HEIR_TO,House Santagar of Spottswood,HEIR_TO
Willas Tyrell,HEIR_TO,House Tyrell of Highgarden,HEIR_TO
House Greystark of Wolf's Den,BRANCH_OF,House Stark of Winterfell,BRANCH_OF
House Webber of Coldmoat,BRANCH_OF,House Rowan of Goldengrove,BRANCH_OF
House Brune of Brownhollow,BRANCH_OF,House Brune of the Dyre Den,BRANCH_OF
House Lannister of Lannisport,BRANCH_OF,House Lannister of Casterly Rock,BRANCH_OF
House Baratheon of King's Landing,BRANCH_OF,House Baratheon of Storm's End,BRANCH_OF
House Baratheon of Storm's End,BRANCH_OF,House Durrandon,BRANCH_OF
House Flint  of the mountains,BRANCH_OF,House Flint of Widow's Watch,BRANCH_OF
House Baelish of Harrenhal,BRANCH_OF,House Baelish of the Fingers,BRANCH_OF
House Darke,BRANCH_OF,House Darklyn of Duskendale,BRANCH_OF
,,,
